Place_Id,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Image_URL
129,Taman Sundai,"Taman Sundai adalah ruang terbuka hijau yang terletak di Lubang Buaya, Cipayung, Jakarta Timur. Dengan luas 30.000 m², taman ini menawarkan berbagai fasilitas untuk rekreasi dan olahraga, seperti lapangan multifungsi, area bermain anak, amphitheater, outdoor gym, jogging track, serta area refleksi2.",Taman Hiburan,Jakarta,0,4.5,,"{'lat': -6.293242049088514, 'lng': 106.90935247609599}",-6.293242049,106.9093525,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWXNl7B3Lz5ecZbfCw4IvXuYBgctyEve-ewfwuouC276kYiQYEDKv9mDrGmWF11Y4jDybKpQwZz9itJ4Gx9g2VLiKAQn7AHhyc1-Om1U_qHVOpWtL1KEpMlr5TNxncuIFw6UDEHQ=w408-h302-k-no
130,GOR Mutiara Ungu,"GOR Mutiara Ungu adalah gelanggang olahraga yang berlokasi di Jalan Kramat II No.16, Lubang Buaya, Cipayung, Jakarta Timur. Tempat ini sering digunakan untuk berbagai kegiatan olahraga, terutama bulu tangkis, dengan fasilitas lapangan yang nyaman dan terawat.",Taman Hiburan,Jakarta,50000,4.5,,"{'lat': -6.2968441386489955, 'lng': 106.90789291231604}",-6.296844139,106.9078929,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrz1Go2u7cnHpv7JvXclN2b0QsZF5L_KGssvG8DhRoVDbfECvzkVFnMrO2z4j6SvzP1lK1jtbfJskYGKk4TvVlfQauOMkiT3vXHOMv2i7y_wIXm6VH17yc9Qr0dn8X3OL8FVjgB=w408-h306-k-no
131,RPTRA Mutiara Rawa Binong,"RPTRA Mutiara Rawa Binong adalah Ruang Publik Terpadu Ramah Anak yang berlokasi di Jl. Rawa Binong, RT.1/RW.10, Lubang Buaya, Cipayung, Jakarta Timur. Tempat ini berfungsi sebagai ruang terbuka hijau yang menyediakan berbagai fasilitas untuk mendukung aktivitas masyarakat, seperti taman bermain anak, area olahraga, ruang baca, serta taman gizi.",Taman Hiburan,Jakarta,0,4.6,,"{'lat': -6.297921699918423, 'lng': 106.90461939648115}",-6.2979217,106.9046194,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopwyXnbIzKFWWsWyN6qB7SSv0soIX6HxsNIVghrUTTg8V-wxyM31-C99So9a1ZoaHiL-NfpnImBPo_MY7LkS1ducFEvlQvEVP7Hqdsy_tAC8azlH5B_KpO0op4kYbEG3OGF5kR=w408-h306-k-no
132,De King's Arena,"De King's Arena adalah fasilitas olahraga yang berlokasi di Jl. Manunggal XVII No.70, Lubang Buaya, Cipayung, Jakarta Timur. Tempat ini menawarkan lapangan futsal dan mini soccer dengan standar profesional, menjadikannya pilihan ideal bagi para pemain yang ingin berlatih atau bertanding dalam suasana kompetitif2.",Taman Hiburan,Jakarta,250000,4.6,,"{'lat': -6.297060240936514, 'lng': 106.89443994416337}",-6.297060241,106.8944399,https://admin.saraga.id/storage/images/14572131-10154585801270699-3099495380002420769-n_1631619103.jpg
133,Lapangan MNCTV,"Lapangan MNC TV di Jakarta Timur berada di kawasan Lubang Buaya dan sering digunakan untuk berbagai kegiatan, termasuk produksi acara televisi dan event olahraga. Tempat ini merupakan bagian dari kompleks MNC Studios, yang menjadi pusat operasional bagi tiga stasiun TV nasional: RCTI, GTV, dan MNCTV.",Taman Hiburan,Jakarta,200000,4.4,,"{'lat': -6.294763121087935, 'lng': 106.89066477125093}",-6.294763121,106.8906648,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEqy8fP5JHWciTrD7-EXYgOGKw9gBbyq_Ls0jcHqX8rpeuiXVAsXbfvUT2AqruRdvaSKj1NUzehkMijl9laLAQJE2jXbjTw9KqcsjjGLlhHJkLmSYzzKuVw1L9Ioni1Jh0QEx2ug=w408-h725-k-no
134,Tamini Square,"Tamini Square adalah pusat perbelanjaan yang berlokasi di Jl. Taman Mini Raya Garuda, Pinang Ranti, Makasar, Jakarta Timur. Mall ini dibuka pada 29 Juli 2006 dan dikembangkan oleh PT. Kencana Megah Lestari, dengan manajemen yang dikelola oleh Lippo Malls.",Pusat Perbelanjaan,Jakarta,0,4.3,,"{'lat': -6.291107209311977, 'lng': 106.88207036013883}",-6.291107209,106.8820704,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnBAlYWK0PfXms3sD5MAmJ-MT4QHymE9aPUgNoKLLusHdiohNa3s88T84I5-9_17AYWRXXAg6M0CdKDyxsn2parXr3LmP-r7FOwjmVpmQUvk5akxEd-O3I8XVUWNwdiwX53TLVuw=w408-h306-k-no
135,Masjid Agung At-Tin,"Masjid Agung At-Tin adalah salah satu masjid terbesar dan termegah di Jakarta Timur, berlokasi di Jl. Raya Taman Mini Pintu 1, Ceger, Cipayung, Jakarta Timur. Masjid ini dibangun pada April 1997 dan diresmikan pada 26 November 1999 sebagai bentuk penghormatan kepada Ibu Tien Soeharto, istri Presiden Soeharto.",Tempat Ibadah,Jakarta,0,4.7,,"{'lat': -6.297615107329317, 'lng': 106.88413905262928}",-6.297615107,106.8841391,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGUg833kPjgZ1SXhqi3K-9x1qoc_Wq61EMgADeWKO4dHCE825Br5XvKa4xbbfW4aAUk_6pprMIlhwRf6PQ9qTX80najYAFYLikvHWYYfwpB3ShX83daDnlOAhHjK1AYZGYzHpu=w408-h306-k-no
136,Matoa National Golf Course,"Matoa National Golf Course adalah lapangan golf 18-hole yang berlokasi di Ciganjur, Jakarta Selatan. Didirikan pada 1995, lapangan ini menawarkan pengalaman bermain golf yang memadukan keindahan alam tropis dengan tantangan permainan kelas dunia.",Taman Hiburan,Jakarta,700000,4.3,,"{'lat': -6.360352162886388, 'lng': 106.79604478573478}",-6.360352163,106.7960448,https://lh3.googleusercontent.com/p/AF1QipP5Gqno9hcdewWlM2EGzST3hxuS3JeF-Prea07-=w408-h268-k-no
137,Taman Casuarina,"Taman Casuarina adalah ruang terbuka hijau yang berlokasi di Jakarta Selatan dengan luas sekitar 40.207 meter persegi. Taman ini menawarkan berbagai fasilitas untuk rekreasi dan olahraga, seperti lapangan basket, tempat bermain anak, jogging track, gazebo, serta bangku taman.",Taman Hiburan,Jakarta,0,4.6,,"{'lat': -6.357012326443472, 'lng': 106.79954133409943}",-6.357012326,106.7995413,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogAoflbnnOmkv90iQiv-2gfJ7UW3aAb5gX2Y15gy2ueZSYB-63uegUMBtgRZBoz4ytPLcWRHydhh8Wij-cj31CmKUOR97nqGq2q5fqu5qKIHNRTXRNP7FOsrldWcmh2MMxamM=w408-h306-k-no
138,Pasar Timbul,"Pasar Timbul adalah pasar tradisional yang berlokasi di beberapa area di Jakarta, termasuk Tomang dan Jagakarsa. Pasar ini dikenal sebagai tempat yang menyediakan berbagai kebutuhan sehari-hari, seperti sayuran, buah-buahan, sembako, pakaian, serta perlengkapan rumah tangga.",Pusat Perbelanjaan,Jakarta,0,4.2,,"{'lat': -6.349986119274205, 'lng': 106.80165274228023}",-6.349986119,106.8016527,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npE1dVWCbQqCGbib6A5KYPp4IkZM5ZUTgW4Fk1NkwnuHUuFekSH0aZBPwXTY-3XWa1h9GnRAeZQknk9z2M00P6rERk96tqV1tHM59n45LJz_wZHjGVMI-OLo0cmkAtiTVt73hJI=w408-h306-k-no
139,Waduk Brigif,"Waduk Brigif adalah kawasan rekreasi sekaligus ruang limpah sungai yang berlokasi di Jagakarsa, Jakarta Selatan. Awalnya dibangun sebagai bagian dari sistem pengendalian banjir di wilayah tersebut, waduk ini kini juga menjadi tempat bersantai dan berolahraga bagi masyarakat sekitar.",Taman Hiburan,Jakarta,0,4.7,,"{'lat': -6.3514513151121434, 'lng': 106.7985323049455}",-6.351451315,106.7985323,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6vWepCOxe69Sl21kMpryZ4w03-EiEKg748xDWYJK5hmUqGanPyQXeIWnCRERpF-E3p4AWHSmq7e85cH9aZtSSiTZj4ogoLrBkn7yOKH_Z7qTdJMPcPQ2bXoIqvcitliGuxtQ=w408-h306-k-no
140,Megah Badminton Hall,,Taman Hiburan,Jakarta,85000,4.8,,"{'lat': -6.344734258723345, 'lng': 106.80458262573201}",-6.344734259,106.8045826,https://lh3.googleusercontent.com/p/AF1QipOoAo1nirI9AoK7V-F5D4H28nrXgVd9HLidwIz1=w408-h544-k-no
141,Taman Lansia & Anak Buni,"Taman Lansia & Anak Buni adalah ruang terbuka hijau yang berlokasi di Jl. Moh. Kahfi I, Ciganjur, Jagakarsa, Jakarta Selatan. Dengan luas 6.305 m², taman ini dirancang khusus untuk lansia dan anak-anak, menawarkan fasilitas yang ramah dan nyaman bagi semua pengunjung.",Taman Hiburan,Jakarta,0,4.6,,"{'lat': -6.331017969592313, 'lng': 106.80827042534969}",-6.33101797,106.8082704,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npONQLf-1DDEDH1dpb0ERKPn8NRDboprzcAg9jAHfiEy2K1fKV2fb37ydJk0k6LHjRul9Lzr2dk-chLmRkpz92ey4LqjB1_5fDFuAZJE4Sn0WxEHt-SLV2tw33XECZ_yApazs-M=w408-h306-k-no
142,One Belpark Mall,"One Belpark Mall adalah pusat perbelanjaan yang berlokasi di Jl. RS Fatmawati No.1, Cilandak, Jakarta Selatan. Mall ini dibuka pada tahun 2016 dan memiliki konsep unik yang menggabungkan suasana taman terbuka dengan pengalaman kuliner dan hiburan.",Pusat Perbelanjaan,Jakarta,0,4.4,,"{'lat': -6.303915921545783, 'lng': 106.79490390371964}",-6.303915922,106.7949039,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_TqutyJV7C2po3uYML-eDkO0Ir9h8g5bQhi3WIjDD3ACK5eULTNpbVitBDatYK8SkzFbiE8TlUbLSpwYtuUzkqQ6R1HYA8P6xzNZxXu8Gx4SqKp6vHoOZ6BjIQ1v16gWJk7605g=w408-h306-k-no
143,Pondok Indah Water Park,"Pondok Indah Water Park adalah taman rekreasi air yang berlokasi di Jln. Metro Pondok Indah, Pondok Indah Mall Street Gallery, Jakarta. Tempat ini menawarkan berbagai wahana seru, termasuk FlowRider, Wave Pool, Lazy River, Tube Slide, dan Whizzard Slide.",Taman Hiburan,Jakarta,110000,4.6,,"{'lat': -6.2676068164244345, 'lng': 106.78444310432393}",-6.267606816,106.7844431,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmKWjBh3zoWcN889wFoM08vtzTV5C50CupgNICFLRJ2kg6XNSlThS5pwP7aUm-WIxjUn6hHtjZlND2pvn3k0kSs_bnp3mXa1f0DPYmJPkCu0_nLxazUMrAav5sDwU98az5JR2K=w408-h408-k-no
144,Pondok Indah Padang Golf,"Pondok Indah Padang Golf adalah lapangan golf 18-hole yang berlokasi di Jl. Metro Pondok Indah, Jakarta Selatan. Dirancang oleh Robert Trent Jones Jr., lapangan ini menawarkan pengalaman bermain golf kelas dunia dengan kontur tanah alami, bunker strategis, dan danau buatan yang menambah tantangan permainan.",Taman Hiburan,Jakarta,1000000,4.5,,"{'lat': -6.26898371549462, 'lng': 106.78492163346166}",-6.268983715,106.7849216,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no25WO8jxN0wK4mccyPBtEa8izW5_Sh7ZPahE3Hm6YF29cojVzieAHs0BQ8o438DOMHRajE_faFqAT7jBvPDz9QQwsrFrGIhGTVub0XX6lzJVG_oN96WxsXFzoRM377IOqhWVM5=w408-h544-k-no
145,Pondok Indah Mall 1,"Pondok Indah Mall 1 (PIM 1) adalah bagian dari kompleks Pondok Indah Mall, salah satu pusat perbelanjaan terbesar dan paling bergengsi di Jakarta Selatan. Dibuka pada 1991, PIM 1 memiliki tiga lantai dan menawarkan berbagai tenant, mulai dari fashion, elektronik, supermarket, hingga restoran.",Pusat Perbelanjaan,Jakarta,0,4.6,,"{'lat': -6.26500304361411, 'lng': 106.78438519123631}",-6.265003044,106.7843852,https://pondokindahgroup.co.id/wp-content/uploads/2013/07/Pondok-Indah-mal-1.jpg
146,Pondok Indah Mall 2,"Pondok Indah Mall 2 (PIM 2) adalah bagian dari kompleks Pondok Indah Mall, salah satu pusat perbelanjaan terbesar di Jakarta Selatan. Dibuka pada 2004, PIM 2 memiliki 5 lantai dan menawarkan berbagai tenant kelas dunia, termasuk fashion, elektronik, restoran, dan hiburan.",Pusat Perbelanjaan,Jakarta,0,4.8,,"{'lat': -6.265623087927438, 'lng': 106.78310022504738}",-6.265623088,106.7831002,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8SS_nIBoYQf2gBfXzqNsUecuq8jGxzC-yjHz5EZNM5YKHjimf39qHWNtlUU6IGVIixhvZlYrd2d5P1CciRtMVA_8ohcoYzzUUPs2Zhy_Fl-J-Li6Kh8sGevjeObSiCNIGg8M=w480-h240-k-no
147,Pondok Indah Mall 3,"Pondok Indah Mall 3 (PIM 3) adalah pusat perbelanjaan terbaru dalam kompleks Pondok Indah Mall, yang berlokasi di Jl. Kartika Utama No.1, Pondok Pinang, Kebayoran Lama, Jakarta Selatan. Mall ini mulai beroperasi pada 9 April 2021 dan menawarkan konsep modern dengan berbagai fasilitas unik.",Pusat Perbelanjaan,Jakarta,0,4.7,,"{'lat': -6.263539736022315, 'lng': 106.78270101222718}",-6.263539736,106.782701,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDog_LaPF_h7SHN2haIbgnGxRNGJvWOwZc-uFgVG-3dPW8yTkz1QJx5nuP8MOJ7-SG-aODohJDg8krtcgwAvoPLcYHuqUGbg0XFPxC3Y_AUcyoqnJnSqi5ic9W3tZKcdVx7nK6=w408-h544-k-no
148,Masjid Raya Pondok Indah,"Masjid Raya Pondok Indah adalah salah satu masjid ikonik di Jakarta Selatan, berlokasi di Jl. Sultan Iskandar Muda No. 1, Pondok Pinang, Kebayoran Lama. Masjid ini mulai dibangun pada 1990 dengan dukungan dari Yayasan Pondok Indah dan PT. Metropolitan Kencana, dan diresmikan pada 4 Desember 1992 oleh Wakil Presiden RI saat itu, H. Sudharmono.",Tempat Ibadah,Jakarta,0,4.8,,"{'lat': -6.2613571678875655, 'lng': 106.78292556951222}",-6.261357168,106.7829256,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nririBwqmaeLLsUJePNGyR539rQae_sGbluofTtuViAJt992MWCSdMyX1dAru7Sxwaj1nFhrxpFXXGzN8UKvUyOOp3GodONgE88mE3JRSwy5fNtxeDMWz-YdETl5xfhtGwbauHV8A=w408-h306-k-no
149,Pasaraya Blok M,"Pasaraya Blok M adalah pusat perbelanjaan yang berlokasi di Jl. Sultan Iskandarsyah II No.2, Jakarta Selatan. Mall ini dikenal sebagai salah satu destinasi belanja yang menawarkan berbagai produk lokal, termasuk batik, kerajinan tangan, dan oleh-oleh khas Indonesia.",Pusat Perbelanjaan,Jakarta,0,4.3,,"{'lat': -6.2434309742232434, 'lng': 106.80303101525195}",-6.243430974,106.803031,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqP_rYb2WbBD_mNLi2Hu4Jqat4ZjKatgpCjzuEXcqhKTXFB8JQwmR3XlBqGJ2fyJbpgBUUxeSQGqAlPEj5RePShaTxofejet9lPyVbyd80YBQ-cHTe9_66m_sWq2RhduAm2-_s=w426-h240-k-no
150,Mall Senayan City,"Senayan City adalah pusat perbelanjaan mewah yang berlokasi di Jl. Asia Afrika No.Lot 19, Gelora, Tanah Abang, Jakarta Pusat. Mall ini dibuka pada 23 Juni 2006 dan menjadi salah satu destinasi belanja premium di Jakarta dengan lebih dari 400 toko, termasuk brand internasional, flagship stores, dan konsep unik.",Pusat Perbelanjaan,Jakarta,0,4.7,,"{'lat': -6.22687138228831, 'lng': 106.79703967461903}",-6.226871382,106.7970397,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYbUCZErPvNhFcs4H5x6WZp2UOdy5-xLDPLw&s
